Id,SalePrice
1903,216262.35916609666
1904,165754.98214300442
1905,202190.1485348415
1906,168156.4701353818
1907,236381.22802567354
1908,115347.6073592112
1909,126076.9311402943
1910,120721.71229768184
1911,233367.3354298852
1912,334027.26451980113
1913,158423.72463177214
1914,50454.90382434137
1915,352974.75839645625
1916,61845.53363536752
1917,223360.78940834093
1918,135861.7881640324
1919,150695.13379149477
1920,165701.68482624425
1921,388593.17746005417
1922,345302.1451660367
1923,236404.0763038242
1924,226751.5315439977
1925,208443.8030646668
1926,387139.96532367915
1927,125089.80587478192
1928,170848.02130935306
1929,123757.5836600205
1930,125608.53679110354
1931,125457.81612425216
1932,125314.51873617712
1933,199029.83594356372
1934,190172.95979979343
1935,165943.59969566064
1936,212566.8384976954
1937,175983.30096377037
1938,166688.39489802904
1939,276660.27871032315
1940,200645.24234606698
1941,170564.6425263253
1942,164595.8347192289
1943,235769.15671837248
1944,383784.66229889635
1945,419607.17710931227
1946,143508.41755279573
1947,124760.3854541172
1948,181181.2355755733
1949,238576.67929966585
1950,186446.55166258768
1951,241521.41488392616
1952,200751.7862015582
1953,173880.62821780948
1954,185150.91831876314
1955,133737.18018959626
1956,283686.90148310864
1957,162247.48149230913
1958,254112.64533827011
1959,136914.99535248242
1960,96161.61428310967
1961,125284.82514397963
1962,95766.97936155798
1963,109046.62544548162
1964,107482.58712466096
1965,132204.6856815901
1966,145093.17358355352
1967,313793.63047877164
1968,418025.3260716705
1969,401284.3192498174
1970,406799.8914914974
1971,446899.2604951982
1972,372359.616497491
1973,292641.1933712582
1974,343548.5413042933
1975,502003.22756870603
1976,280282.88251372206
1977,368682.3272862935
1978,345814.26978735696
1979,324221.00724895997
1980,208517.4317112537
1981,361567.031596398
1982,217133.22645323002
1983,199944.82061777194
1984,174831.8568657611
1985,230301.3123226643
1986,206279.71787976346
1987,212958.05210021965
1988,169908.24875831697
1989,187663.90304638434
1990,206186.58628140716
1991,234265.00439758063
1992,227992.52154628164
1993,164963.13317628158
1994,234200.0448418695
1995,183376.7748511394
1996,282803.0319068723
1997,315248.61366627016
1998,330066.48410195764
1999,307772.6476886079
2000,323542.81937957136
2001,289814.237853499
2002,246657.9072819273
2003,239815.05993297545
2004,281409.3755686864
2005,234014.1514168511
2006,221828.04342346196
2007,244137.02724753914
2008,234798.74596342572
2009,210804.1453172632
2010,193460.96798568813
2011,122507.96346154413
2012,178464.73738782713
2013,181339.34325991734
2014,185989.3488584177
2015,217601.23785846797
2016,195824.16153419984
2017,199590.05929993046
2018,98140.308376531
2019,133851.58047672163
2020,80564.53276785498
2021,95789.11724308354
2022,224172.54587687447
2023,156766.81302471692
2024,291892.61465689715
2025,356350.7261574485
2026,166880.62195204373
2027,152041.64683023863
2028,159650.18833747308
2029,176876.03629882657
2030,262465.84664034855
2031,231538.62861613126
2032,258436.84338504344
2033,252768.9884620082
2034,176572.4473336729
2035,241471.90673044627
2036,194762.0250955677
2037,215457.92330723233
2038,326560.79675622215
2039,227468.39673738147
2040,321045.5945729199
2041,323000.558160478
2042,217441.4602572017
2043,178812.51282166352
2044,172251.0249318931
2045,202554.95714651537
2046,156763.17243487388
2047,141318.27005125314
2048,137640.52175904776
2049,138302.40541474184
2050,162574.99569165043
2051,96303.19313613465
2052,112057.24849445815
2053,141065.2091906633
2054,78273.43929020676
2055,176518.5639685078
2056,131508.01455339883
2057,92968.70542997646
2058,211913.39522027632
2059,120924.24563414161
2060,180283.72467542696
2061,173827.01238426345
2062,126010.74495025154
2063,109558.9728534387
2064,135845.87012552028
2065,76096.49748591997
2066,171258.92649982974
2067,102775.92721558106
2068,157064.5280086007
2069,91341.1451135173
2070,114143.69543979317
2071,103952.16946047125
2072,140122.79091089976
2073,118721.90075438353
2074,181100.37511078932
2075,173550.89289262798
2076,122421.03059827001
2077,163178.78086965752
2078,133263.5993822459
2079,129446.03211897821
2080,124547.55226444767
2081,132281.20391300332
2082,140408.79279134818
2083,157760.50091591256
2084,108044.560822497
2085,116260.44414026453
2086,112585.6171931558
2087,118203.46114012529
2088,104680.35443999583
2089,75562.03013206378
2090,113019.02084049128
2091,105930.68275124615
2092,126996.7827741626
2093,158254.76979060506
2094,116958.00813389104
2095,172486.6385201394
2096,81409.2050821397
2097,91576.40008298168
2098,165556.23628180032
2099,38031.17101698124
2100,57656.75670873909
2101,113122.03275366616
2102,119326.0939219431
2103,104297.49350141746
2104,131324.1391874263
2105,136098.94634928356
2106,54495.439369353815
2107,192639.95237478614
2108,123644.82575233723
2109,119063.79188223544
2110,128841.73718120519
2111,146758.03905243217
2112,147634.51397893112
2113,119628.86736749171
2114,114582.92917202774
2115,174243.09163121437
2116,117842.92563066166
2117,159138.9598530213
2118,124983.80189621705
2119,120719.54729558446
2120,92740.23339858896
2121,95898.98434142862
2122,122932.20685002499
2123,75901.0703134468
2124,170774.50760930788
2125,125098.8351099334
2126,156045.26813064865
2127,164436.04456581
2128,135392.51609918138
2129,55571.38808652898
2130,144921.5044564358
2131,121946.77102517243
2132,114919.56676953228
2133,132667.20711890096
2134,121689.43643452565
2135,102647.66917664709
2136,77858.25147500262
2137,112399.50276943145
2138,128561.72223731899
2139,135876.44358369126
2140,140044.03619921638
2141,168885.62645379314
2142,128378.57628993352
2143,162402.34265659843
2144,141158.29361806414
2145,142418.6121239576
2146,190638.2375354577
2147,138619.88211287593
2148,114756.41469869111
2149,127907.63333239139
2150,232742.04053181002
2151,129393.20849263843
2152,203166.94390356494
2153,181755.79015292367
2154,107067.78156545642
2155,138004.2315030254
2156,276339.8101442177
2157,234536.2334186146
2158,242604.15314189543
2159,226135.5263544228
2160,185450.8487145916
2161,225956.09462732612
2162,381411.0229004517
2163,359479.1903244846
2164,242375.30882193206
2165,208622.03849638219
2166,160029.008567392
2167,229592.09052169486
2168,198079.75062133407
2169,193486.89138448378
2170,215257.73166304117
2171,156991.61518801656
2172,135887.80231395748
2173,188049.34634281148
2174,223373.41818616644
2175,265853.5354597013
2176,311017.5948635702
2177,240942.06991864962
2178,212215.96600184974
2179,129561.93332560326
2180,230846.4338274774
2181,194285.6629309794
2182,220452.92958596477
2183,189746.68471910874
2184,122731.8599460834
2185,108134.59889958531
2186,158276.7865193335
2187,137563.60078477196
2188,154084.04719566798
2189,319423.2132209088
2190,90159.79909836012
2191,61519.23848375224
2192,81363.94711087632
2193,129789.97597085312
2194,89085.82128466538
2195,105993.63647905004
2196,111458.28289923561
2197,113936.60919483216
2198,167583.97100607876
2199,174983.58531706186
2200,155960.92340719886
2201,156076.2426013936
2202,204784.54780400847
2203,145876.90283663734
2204,199731.9013211123
2205,133844.08328415197
2206,160321.74904623418
2207,222949.233314357
2208,258073.23981424316
2209,272024.40386876534
2210,128625.25795497547
2211,124121.13428317546
2212,129187.85638452275
2213,103342.89659582241
2214,143794.60023273167
2215,102817.90183522785
2216,171106.88258906477
2217,121125.81199815031
2218,58195.81657935376
2219,37955.8028719374
2220,8694.807006678078
2221,353619.9048648325
2222,308969.3223314794
2223,278949.132183015
2224,200768.11693966866
2225,110806.25490498648
2226,193597.01887341752
2227,190812.9702939582
2228,280098.6188717345
2229,255374.04598271404
2230,160951.28196287667
2231,217800.6336328435
2232,183806.47887896618
2233,187576.8782130211
2234,246222.15209274658
2235,232862.09934812877
2236,253779.59864367603
2237,311041.8087120862
2238,190328.87013630674
2239,116701.51600548101
2240,150698.27166885696
2241,135585.08641271503
2242,129877.96882773889
2243,126290.20177003602
2244,104289.55599914433
2245,120514.98314460716
2246,135181.48887660517
2247,125952.10186636436
2248,129644.7229875339
2249,114264.46726864448
2250,125533.9501817209
2251,102862.21530394838
2252,200826.21381941356
2253,158965.91918566206
2254,179056.04291821935
2255,192884.38909932296
2256,168193.95889704523
2257,221633.87799429195
2258,147007.97390806628
2259,177787.85289360047
2260,135451.4141663654
2261,217074.14100631594
2262,240684.27607080562
2263,388163.3023701883
2264,471138.7183382048
2265,160085.8311154428
2266,329211.01616709074
2267,398743.27848134376
2268,472173.70924763475
2269,149411.95160505944
2270,181748.3461046525
2271,214011.0979687887
2272,176827.79305103666
2273,147107.66749820928
2274,185476.40924247808
2275,164443.77933000284
2276,195163.1813250098
2277,183505.06832622457
2278,153801.59686432255
2279,137836.2604183968
2280,107824.45118102571
2281,144765.14517235197
2282,162437.93949485628
2283,113824.14981786232
2284,125156.80653811048
2285,157623.95327134815
2286,122839.37447244627
2287,394678.32405779953
2288,294936.87284380605
2289,356371.0871576392
2290,447719.8547052634
2291,356291.8767415469
2292,424971.46480660536
2293,469783.20582071436
2294,393572.56855060207
2295,469315.0641254671
2296,290966.8101112383
2297,386296.4391197129
2298,376143.0519105834
2299,353022.9792785556
2300,337544.25047924067
2301,336686.02553124586
2302,261355.81551731308
2303,247281.16026676726
2304,257028.0769422832
2305,215898.235012296
2306,205651.14364392962
2307,207480.0616721604
2308,227812.54930499266
2309,307968.8660995191
2310,213332.34266177053
2311,212384.14502070704
2312,187654.47308251832
2313,167434.93472037988
2314,182408.9833228686
2315,184109.11633615487
2316,202301.31616468367
2317,200018.8782663975
2318,188766.29587652313
2319,189402.23899836524
2320,184691.26763763383
2321,237605.3971298578
2322,203757.73330963985
2323,199453.43646918086
2324,172784.82262457814
2325,214013.44341403502
2326,172593.24346677132
2327,198322.71838821692
2328,220175.54476583528
2329,191558.65477187687
2330,182353.2346791809
2331,341010.78306061774
2332,394948.6992012353
2333,326483.93240791745
2334,278910.06762972835
2335,297387.65655221464
2336,325019.14837169903
2337,204666.00750529522
2338,258477.25449664274
2339,213221.8165148896
2340,403588.34546899307
2341,213640.95837924292
2342,228667.0440772539
2343,225709.79781448597
2344,216393.51334869536
2345,220356.61296883563
2346,216180.4424410779
2347,209326.18214048317
2348,252010.33482349804
2349,208093.5181095088
2350,321150.74854850164
2351,293223.73232475144
2352,249184.84998298588
2353,256934.25133294426
2354,163606.77935539233
2355,149603.11598426593
2356,143650.97852115822
2357,191116.0353706138
2358,203470.9163163188
2359,123062.55733511108
2360,110547.23278807104
2361,155132.08887477184
2362,268614.6395111069
2363,129881.78296754265
2364,148435.11855498422
2365,204085.67415156588
2366,188824.69751528045
2367,213426.2524682301
2368,223207.3105985691
2369,212678.38740670762
2370,171902.21036667982
2371,168164.75831713434
2372,195936.99353507103
2373,288239.5614243436
2374,309685.91162339353
2375,244382.11611460696
2376,294754.8980019422
2377,347192.4896978843
2378,144297.66695752298
2379,223861.80582731054
2380,146540.26376490714
2381,172105.33743773028
2382,197473.47577447363
2383,193913.73695341998
2384,237688.4803173471
2385,148886.19298066467
2386,132011.15708860417
2387,125663.30610784981
2388,102086.84698786878
2389,108329.17828486627
2390,149664.79512568202
2391,148291.26705183287
2392,119403.65894332202
2393,173220.49657017423
2394,148115.4038431818
2395,213859.91518744896
2396,134564.7957696705
2397,216068.73737697012
2398,129321.43254088645
2399,75635.04726013076
2400,56234.461651032674
2401,147366.2231151074
2402,132084.3315828432
2403,147575.28972900962
2404,152660.84865484922
2405,150697.8553259914
2406,142371.97021772398
2407,127662.4377770822
2408,120847.32845364278
2409,107257.22114071995
2410,181260.74011637666
2411,113866.91129735007
2412,161653.50785247842
2413,121001.52703730855
2414,174557.7700079016
2415,136277.94408654072
2416,131571.80738564278
2417,142138.11147250375
2418,139706.30324568984
2419,127957.71601711668
2420,123725.06193412421
2421,174978.561716091
2422,103668.88731119211
2423,118351.64036860189
2424,136505.71588171192
2425,223709.16233294993
2426,136745.0235824238
2427,133875.99069368956
2428,190704.9940119146
2429,101933.32118143945
2430,130889.59808235185
2431,99531.06504974526
2432,150927.95248564298
2433,152735.42092760385
2434,142194.57951300137
2435,172336.63307503087
2436,110700.5651903014
2437,97596.5467004095
2438,113038.64825972798
2439,89009.39216633805
2440,125308.89283615944
2441,101796.50490021752
2442,95043.41268955113
2443,143137.41371461295
2444,133884.15070377837
2445,74786.86010273593
2446,137711.34414916113
2447,187753.89702174882
2448,131694.38569544023
2449,103904.8320296543
2450,160315.895030046
2451,112796.40125074692
2452,209674.64199876424
2453,86363.2153367059
2454,117608.4202413595
2455,114780.46331858635
2456,160068.7362680739
2457,150914.07330721244
2458,140646.59411837428
2459,123034.34885831829
2460,141810.75364331948
2461,125521.91296023608
2462,136801.36981475225
2463,123478.4329865569
2464,198301.7063947646
2465,136786.16454365093
2466,109412.19054930296
2467,116378.99208918668
2468,89414.63682799914
2469,93447.08369789261
2470,223433.07784523
2471,225917.1541769111
2472,191303.76171463344
2473,133842.6791482591
2474,85361.75138821977
2475,212786.34484402987
2476,117490.06119285792
2477,121196.46981851349
2478,157070.25999004405
2479,99615.0031642305
2480,159141.11004321487
2481,125397.97004994517
2482,116980.07782186521
2483,101826.41394270328
2484,123047.72991366568
2485,126910.56091549841
2486,167869.21022880462
2487,191404.81785472133
2488,160863.98771858856
2489,157406.7526705789
2490,138247.72090931504
2491,86320.38593933999
2492,187276.8684312665
2493,147024.46160543023
2494,146607.33888939966
2495,78483.66630917625
2496,222684.03486542287
2497,163665.98811514955
2498,113764.05647144059
2499,84128.61448107474
2500,126668.21589542762
2501,142332.57351884455
2502,151696.77962209051
2503,107016.42865497502
2504,232416.17372500326
2505,230138.62966217496
2506,250481.00761570933
2507,275641.1485607396
2508,246282.37661371718
2509,206499.08223899547
2510,204898.06742411642
2511,174801.14611013723
2512,217397.04689388082
2513,218326.17744958738
2514,323446.6901996373
2515,164042.19150755624
2516,168979.1306092178
2517,154906.36092711228
2518,150041.582939744
2519,246605.82736624219
2520,221230.79058411508
2521,187238.85698487493
2522,222243.9643715492
2523,116491.52957435604
2524,133961.17248656962
2525,152367.0694256781
2526,158124.5822348554
2527,118085.53961685766
2528,156306.8541411342
2529,46224.22416750074
2530,122794.60789390933
2531,266849.001870602
2532,223329.90563364362
2533,197258.0742740325
2534,246896.7217453936
2535,282630.3119455987
2536,228152.98692481092
2537,257059.86018809408
2538,187809.89610928262
2539,185974.3492414822
2540,188865.08491383272
2541,175488.8222609345
2542,164880.35344181908
2543,110552.65501878108
2544,121347.77949178999
2545,132274.99276810617
2546,128218.64985026559
2547,138914.45170773764
2548,163919.25981724972
2549,155841.99491942057
2550,705383.7643408524
2551,136117.40925781196
2552,147430.54583920655
2553,68664.51060177595
2554,83155.03938248544
2555,106160.16815105756
2556,93346.64566403267
2557,104027.20719272317
2558,178930.63272928074
2559,164637.0234678632
2560,165688.4767007297
2561,154298.35746700806
2562,171144.1131220971
2563,167505.307591317
2564,194402.76430983504
2565,153677.88108620688
2566,181066.24427645782
2567,150141.13535777468
2568,220838.0907507846
2569,237171.53373792837
2570,116121.26624038315
2571,207844.9083431994
2572,167492.23005459004
2573,230462.9384606519
2574,298579.3115022009
2575,136678.78801976994
2576,203276.8582501735
2577,159893.88264176133
2578,74319.3844809786
2579,30923.319889856502
2580,99009.39848253492
2581,125511.08031277696
2582,118862.19422184513
2583,292058.1597001364
2584,170072.37884410005
2585,181203.5438349481
2586,219177.01282777137
2587,207162.1899049047
2588,144345.4185980647
2589,145641.8229361081
2590,197463.358569477
2591,241498.22533191403
2592,220921.90183869877
2593,270660.4220658211
2594,175202.42790753185
2595,212917.2026480093
2596,289017.86480054166
2597,201151.81581696775
2598,281085.592581596
2599,387946.26027123816
2600,198263.3867999491
2601,124440.16580556345
2602,73818.81107972341
2603,95727.61194010975
2604,85879.10585189005
2605,72482.38573806512
2606,131196.59172991617
2607,201507.07943103195
2608,182504.07452359004
2609,154799.91297722002
2610,109002.43803795788
2611,237756.21248562995
2612,150579.7685731597
2613,120998.13946627127
2614,109658.24357069761
2615,156928.12896402506
2616,145570.8670359347
2617,210390.51007338392
2618,204048.84413795557
2619,209952.22908588615
2620,193611.26304897864
2621,180576.51062495715
2622,182601.20893194142
2623,236481.21971331572
2624,281317.3136773667
2625,304891.17461213877
2626,172723.66009304742
2627,183121.0349293605
2628,478878.0336320654
2629,505958.2032140496
2630,383491.2021681471
2631,471758.0297067219
2632,422309.4667363509
2633,321790.84282548074
2634,434437.82461069734
2635,141060.28406273434
2636,168181.73611762852
2637,190184.83152863418
2638,269045.4276631862
2639,186753.29123291792
2640,153458.3392061107
2641,95426.84782429843
2642,169343.75071781094
2643,107537.69674500602
2644,103656.00217609818
2645,110409.87432516785
2646,94741.34142431663
2647,109239.66450495855
2648,151937.19035558729
2649,149258.66606883693
2650,138204.93802012852
2651,135643.85697103676
2652,390202.03000760335
2653,262772.42127187713
2654,279723.3773344789
2655,423208.9339111415
2656,332156.0626283614
2657,376857.77543854667
2658,342930.33305207896
2659,328794.8824917991
2660,363148.3705800241
2661,378294.22580324067
2662,397281.4473674565
2663,274655.83020778676
2664,299313.4267679872
2665,334017.58952532406
2666,297618.3769277808
2667,179720.96430911415
2668,183704.97725101106
2669,194297.0146085018
2670,272250.4996153376
2671,189703.75398162764
2672,197819.9623638374
2673,205894.7349746268
2674,198595.11631300917
2675,188603.84236732405
2676,189450.79371736152
2677,208300.36467837112
2678,238205.174640232
2679,282540.97310216376
2680,292289.6229757888
2681,413697.5654299767
2682,317698.9073747529
2683,487447.3116205337
2684,327726.4943966137
2685,347939.9919189643
2686,247624.19429930043
2687,301896.1262712979
2688,215658.19216063665
2689,214794.8227879207
2690,390358.20574009744
2691,201433.82240600302
2692,156619.9164760867
2693,211269.3467738952
2694,137809.41058953933
2695,199154.71252981888
2696,184634.45014710177
2697,198657.1287110321
2698,197259.28605278255
2699,164318.965590021
2700,139537.099242882
2701,127941.495984048
2702,82356.09286722355
2703,96865.1999604262
2704,147342.41728410288
2705,109888.09103553137
2706,78436.24117235176
2707,95324.08361652121
2708,144459.1022969375
2709,114410.34043276985
2710,135751.42927263002
2711,339834.3330039352
2712,418326.277985489
2713,161597.36420609034
2714,142703.0725427355
2715,181070.76535467617
2716,129892.39747983101
2717,198171.32440279354
2718,213370.14816708805
2719,147657.12805085303
2720,164373.98384044284
2721,125693.99346001307
2722,156737.25885636825
2723,134762.33636065514
2724,123435.56856143533
2725,123059.27591031836
2726,150634.2624326389
2727,179773.40402794734
2728,172329.9207913899
2729,145077.54735139315
2730,149985.6000545267
2731,125922.74842647882
2732,144792.5330926209
2733,162076.3357082262
2734,126673.01979979523
